,x,y
2141,32,69
2142,93,27
2143,98,63
2144,97,19
2145,75,15
2146,27,41
2147,72,66
2148,6,37
2149,62,16
2150,9,86
2151,77,33
2152,47,43
2153,7,89
2154,60,92
2155,56,72
2156,71,80
2157,53,23
2158,27,41
2159,44,48
2160,81,2
2161,84,64
2162,75,18
2163,79,84
2164,10,78
2165,34,69
2166,24,42
2167,3,0
2168,80,11
2169,63,83
2170,10,74
2171,66,48
2172,18,92
2173,31,33
2174,47,11
2175,89,28
2176,10,86
2177,74,21
2178,29,44
2179,29,84
2180,85,78
2181,50,70
2182,40,47
2183,75,87
2184,88,3
2185,64,44
2186,37,21
2187,0,44
2188,52,43
2189,24,66
2190,70,78
2191,94,45
2192,70,16
2193,28,26
2194,54,92
2195,68,64
2196,63,50
2197,63,69
2198,86,2
2199,98,75
2200,48,68
2201,30,34
2202,77,64
2203,74,25
2204,33,12
2205,63,65
2206,70,82
2207,1,1
2208,16,2
2209,22,45
2210,42,95
2211,84,19
2212,50,99
2213,24,36
2214,87,4
2215,33,93
2216,56,55
2217,34,68
2218,17,89
2219,61,24
2220,36,79
2221,7,16
2222,39,89
2223,58,72
2224,92,4
2225,66,24
2226,38,48
2227,77,80
2228,55,29
2229,66,90
2230,47,46
2231,24,14
2232,80,22
2233,39,27
2234,40,86
2235,87,48
2236,30,63
2237,87,97
2238,84,13
2239,4,78
2240,30,59
2241,50,30
2242,88,35
2243,71,63
2244,85,67
2245,89,71
2246,54,17
2247,67,38
2248,60,75
2249,7,9
2250,40,34
2251,88,86
2252,27,98
2253,98,79
2254,13,98
2255,66,39
2256,63,24
2257,69,96
2258,22,4
2259,98,58
2260,40,91
2261,82,64
2262,72,22
2263,62,68
2264,6,99
2265,6,0
2266,72,86
2267,51,18
2268,97,9
2269,94,20
2270,63,75
2271,56,84
2272,0,24
2273,30,20
2274,51,54
2275,51,76
2276,87,84
2277,39,50
2278,74,74
2279,24,51
2280,90,22
2281,16,8
2282,47,20
2283,52,3
2284,89,69
2285,88,13
2286,56,49
2287,85,46
2288,59,11
2289,62,30
2290,9,40
2291,57,12
2292,78,16
2293,66,29
2294,15,31
2295,23,10
2296,90,60
2297,84,44
2298,3,67
2299,42,15
2300,51,68
2301,8,20
2302,60,67
2303,99,88
2304,37,87
2305,69,30
2306,98,44
2307,99,24
2308,12,11
2309,20,1
2310,44,0
2311,21,86
2312,35,87
2313,58,89
2314,61,90
2315,57,11
2316,87,94
2317,89,18
2318,99,71
2319,41,5
2320,77,34
2321,2,13
2322,78,80
2323,56,39
2324,87,14
2325,25,51
2326,95,97
2327,22,59
2328,83,39
2329,92,47
2330,95,38
2331,14,7
2332,40,51
2333,26,76
2334,99,38
2335,1,39
2336,80,60
2337,66,41
2338,77,86
2339,34,54
2340,83,47
2341,82,87
2342,54,23
2343,3,28
2344,63,94
2345,18,24
2346,77,94
2347,4,39
2348,51,55
2349,74,75
2350,19,24
2351,35,84
2352,46,12
2353,84,72
2354,27,76
2355,93,10
2356,16,96
2357,60,94
2358,57,28
2359,27,85
2360,1,20
2361,67,81
2362,70,73
2363,25,77
2364,63,40
2365,35,80
2366,44,97
2367,31,83
2368,12,7
2369,32,64
2370,11,92
2371,55,38
2372,81,43
2373,24,56
2374,52,69
2375,39,53
2376,55,46
2377,53,47
2378,18,79
2379,38,32
2380,65,34
2381,68,68
2382,87,10
2383,86,63
2384,93,40
2385,50,73
2386,20,71
2387,42,53
2388,85,1
2389,87,32
2390,3,0
2391,1,16
2392,88,49
2393,15,4
2394,81,93
2395,8,27
2396,71,85
2397,44,48
2398,17,99
2399,20,52
2400,81,84
2401,58,63
2402,27,9
2403,1,74
2404,60,1
2405,7,80
2406,95,89
2407,26,73
2408,81,46
2409,73,59
2410,50,64
2411,32,45
2412,52,91
2413,64,32
2414,83,44
2415,27,60
2416,21,18
2417,12,30
2418,33,4
2419,46,17
2420,5,91
2421,40,0
2422,22,68
2423,2,52
2424,74,79
2425,85,78
2426,17,46
2427,26,64
2428,78,35
2429,54,16
2430,75,33
2431,15,79
2432,44,92
2433,79,93
2434,65,52
2435,97,39
2436,30,47
2437,18,68
2438,5,72
2439,44,7
2440,26,52
2441,69,7
2442,56,55
2443,52,42
2444,67,83
2445,73,14
2446,79,92
2447,31,70
2448,23,76
2449,15,32
2450,50,73
2451,61,23
2452,17,24
2453,65,10
2454,7,77
2455,78,45
2456,12,3
2457,86,93
2458,81,43
2459,97,16
2460,13,85
2461,17,26
2462,66,92
2463,18,67
2464,98,9
2465,81,75
2466,35,82
2467,96,70
2468,38,39
2469,8,52
2470,3,51
2471,96,32
2472,31,67
2473,92,93
2474,41,10
2475,89,5
2476,20,36
2477,98,13
2478,2,51
2479,29,7
2480,61,55
2481,66,96
2482,28,24
2483,50,84
2484,31,8
2485,3,99
2486,56,62
2487,99,80
2488,92,99
2489,6,6
2490,92,13
2491,25,44
2492,87,7
2493,5,21
2494,20,92
2495,73,2
2496,5,32
2497,19,96
2498,30,39
2499,55,76
2500,20,24
2501,43,19
2502,14,29
2503,47,6
2504,22,66
2505,50,78
2506,84,52
2507,57,59
2508,67,7
2509,94,90
2510,60,42
2511,5,66
2512,54,5
2513,38,37
2514,29,55
2515,9,52
2516,86,71
2517,39,68
2518,92,14
2519,98,89
2520,73,35
2521,40,33
2522,95,14
2523,72,93
2524,41,11
2525,33,52
2526,53,96
2527,15,56
2528,75,58
2529,0,31
2530,62,33
2531,44,81
2532,96,17
2533,47,79
2534,52,56
2535,91,0
2536,28,9
2537,18,49
2538,79,90
2539,83,22
2540,89,89
2541,47,36
2542,15,98
2543,35,50
2544,26,47
2545,83,33
2546,43,71
2547,99,58
2548,85,6
2549,2,82
2550,36,93
2551,41,84
2552,99,92
2553,43,9
2554,42,19
2555,33,90
2556,26,40
2557,22,5
2558,12,60
2559,3,44
2560,9,4
2561,94,97
2562,68,54
2563,88,12
2564,55,44
2565,8,4
2566,64,56
2567,93,55
2568,85,83
2569,30,54
2570,61,49
2571,30,60
2572,82,22
2573,78,28
2574,95,15
2575,85,18
2576,5,31
2577,89,70
2578,21,24
2579,73,1
2580,7,20
2581,39,47
2582,98,79
2583,77,55
2584,56,9
2585,20,74
2586,56,40
2587,37,52
2588,2,42
2589,66,80
2590,70,69
2591,88,66
2592,5,94
2593,90,1
2594,13,6
2595,23,12
2596,98,54
2597,93,9
2598,58,42
2599,1,6
2600,27,65
2601,13,19
2602,31,21
2603,20,54
2604,38,67
2605,68,52
2606,61,89
2607,92,68
2608,34,35
2609,4,66
2610,5,69
2611,94,35
2612,24,52
2613,53,35
2614,2,95
2615,20,96
2616,43,90
2617,16,83
2618,62,99
2619,19,78
2620,97,66
2621,51,73
2622,46,62
2623,5,57
2624,35,71
2625,27,75
2626,80,12
2627,95,79
2628,72,66
2629,27,28
2630,21,22
2631,81,29
2632,91,29
2633,65,2
2634,43,79
2635,28,67
2636,27,40
2637,55,25
2638,93,56
2639,35,98
2640,75,44
2641,97,24
2642,79,98
2643,8,95
2644,75,75
2645,19,85
2646,95,52
2647,76,79
2648,84,12
2649,8,81
2650,8,51
2651,14,39
2652,73,71
2653,82,48
2654,39,66
2655,7,76
2656,88,1
2657,36,96
2658,15,55
2659,36,78
2660,71,19
2661,32,18
2662,68,83
2663,11,35
2664,79,57
2665,66,74
2666,99,82
2667,11,97
2668,34,0
2669,55,19
2670,51,15
2671,1,2
2672,22,7
2673,65,69
2674,18,64
2675,74,30
2676,53,67
2677,0,85
2678,31,85
2679,55,37
2680,95,58
2681,77,44
2682,7,71
2683,88,59
2684,64,79
2685,98,69
2686,60,27
2687,65,46
2688,87,82
2689,90,78
2690,87,99
2691,63,31
2692,35,12
2693,53,17
2694,91,3
2695,12,82
2696,95,73
2697,71,74
2698,26,27
2699,60,23
2700,51,17
2701,91,6
2702,79,30
2703,69,62
2704,89,69
2705,82,23
2706,68,39
2707,74,7
2708,80,87
2709,1,39
2710,78,59
2711,3,29
2712,82,19
2713,93,68
2714,25,54
2715,8,61
2716,99,67
2717,99,40
2718,1,29
2719,82,61
2720,56,18
2721,50,41
2722,19,96
2723,46,61
2724,37,77
2725,77,60
2726,32,82
2727,3,78
2728,93,50
2729,70,91
2730,86,73
2731,29,23
2732,94,93
2733,19,62
2734,13,50
2735,97,46
2736,93,60
2737,4,85
2738,3,28
2739,48,4
2740,76,25
2741,5,13
2742,50,78
2743,40,95
2744,23,39
2745,7,38
2746,5,91
2747,19,19
2748,58,49
2749,44,10
2750,47,23
2751,17,62
2752,9,18
2753,46,39
2754,77,2
2755,0,36
2756,28,9
2757,80,62
2758,44,68
2759,9,58
2760,3,83
2761,58,12
2762,49,1
2763,58,19
2764,92,97
2765,87,85
2766,64,81
2767,97,73
2768,61,63
2769,82,36
2770,50,12
2771,79,71
2772,0,88
2773,52,57
2774,42,79
2775,63,64
2776,54,19
2777,97,3
2778,30,14
2779,66,38
2780,51,51
2781,85,54
2782,36,36
2783,94,49
2784,57,40
2785,8,63
2786,3,32
2787,46,37
2788,34,4
2789,47,26
2790,27,18
2791,28,80
2792,17,66
2793,4,3
2794,50,56
2795,58,52
2796,54,58
2797,91,7
2798,13,6
2799,70,32
2800,88,23
2801,29,18
2802,87,49
2803,9,42
2804,40,84
2805,71,81
2806,48,62
2807,13,1
2808,31,17
2809,55,83
2810,38,5
2811,93,30
2812,30,78
2813,67,36
2814,7,22
2815,86,60
2816,67,34
2817,16,56
2818,66,51
2819,74,50
2820,97,53
2821,98,33
2822,20,27
2823,88,95
2824,98,56
2825,44,96
2826,15,27
2827,39,45
2828,40,92
2829,42,43
2830,76,89
2831,64,21
2832,83,16
2833,25,71
2834,3,92
2835,75,61
2836,69,41
2837,66,30
2838,18,45
2839,53,35
2840,77,33
2841,69,25
2842,76,27
2843,92,3
2844,7,86
2845,29,78
2846,4,63
2847,66,62
2848,50,82
2849,60,88
2850,67,76
2851,20,31
2852,33,1
2853,44,92
2854,39,11
2855,63,24
2856,76,15
2857,25,60
2858,25,24
2859,52,55
2860,87,43
2861,64,27
2862,24,56
2863,53,85
2864,59,75
2865,63,60
2866,51,70
2867,48,53
2868,21,39
2869,37,37
2870,53,94
2871,81,11
2872,44,84
2873,77,46
2874,72,83
2875,12,96
2876,0,13
2877,26,60
2878,70,61
2879,8,80
2880,4,12
2881,37,85
2882,28,76
2883,75,3
2884,52,52
2885,66,47
2886,16,91
2887,69,78
2888,98,95
2889,30,93
2890,79,24
2891,39,97
2892,77,27
2893,82,45
2894,87,73
2895,27,14
2896,36,69
2897,81,40
2898,84,90
2899,76,29
2900,95,35
2901,51,14
2902,62,74
2903,60,45
2904,14,76
2905,48,35
2906,8,75
2907,35,87
2908,43,11
2909,55,97
2910,28,63
2911,51,7
2912,30,66
2913,44,46
2914,34,48
2915,33,86
2916,55,74
2917,31,94
2918,14,17
2919,90,98
2920,13,53
2921,42,56
2922,70,44
2923,45,44
2924,95,63
2925,17,65
2926,55,23
2927,83,21
2928,81,79
2929,70,46
2930,5,72
2931,74,86
2932,17,20
2933,22,0
2934,62,54
2935,73,60
2936,48,88
2937,91,31
2938,5,67
2939,12,76
2940,67,43
2941,94,99
2942,58,58
2943,57,22
2944,74,94
2945,51,12
2946,49,96
2947,25,99
2948,22,8
2949,51,81
2950,93,68
2951,83,3
2952,51,18
2953,57,30
2954,97,26
2955,41,67
2956,92,23
2957,11,1
2958,33,80
2959,8,50
2960,26,57
2961,54,96
2962,98,36
2963,62,12
2964,19,54
2965,64,78
2966,4,96
2967,28,12
2968,31,73
2969,82,72
2970,6,83
2971,97,92
2972,70,6
2973,17,88
2974,19,21
2975,73,6
2976,53,0
2977,16,78
2978,76,63
2979,80,11
2980,98,10
2981,64,47
2982,2,12
2983,40,91
2984,2,47
2985,2,45
2986,9,21
2987,88,63
2988,91,61
2989,31,17
2990,85,12
2991,83,91
2992,25,11
2993,33,5
2994,78,65
2995,73,68
2996,46,87
2997,38,7
2998,82,83
2999,17,6
3000,61,12
3001,45,90
3002,11,81
3003,19,49
3004,87,81
3005,5,70
3006,66,60
3007,94,85
3008,31,43
3009,33,88
3010,26,45
3011,48,1
3012,62,30
3013,36,26
3014,4,23
3015,12,19
3016,66,15
3017,90,84
3018,88,64
3019,51,43
3020,67,95
3021,66,40
3022,78,62
3023,22,84
3024,35,24
3025,79,64
3026,56,86
3027,17,91
3028,65,75
3029,79,14
3030,77,85
3031,98,7
3032,66,97
3033,4,75
3034,79,36
3035,88,77
3036,22,42
3037,44,33
3038,85,45
3039,35,24
3040,89,52
3041,91,0
3042,27,78
3043,72,52
3044,65,57
3045,15,92
3046,76,71
3047,58,74
3048,2,67
3049,70,77
3050,86,10
3051,80,93
3052,44,93
3053,9,67
3054,73,3
3055,99,43
3056,77,8
3057,12,25
3058,3,41
3059,83,54
3060,42,20
3061,3,8
3062,15,79
3063,16,59
3064,70,5
3065,82,84
3066,69,66
3067,0,40
3068,96,23
3069,17,1
3070,29,8
3071,46,36
3072,66,16
3073,92,17
3074,16,6
3075,4,35
3076,66,43
3077,32,82
3078,57,88
3079,60,66
3080,10,57
3081,77,58
3082,71,25
3083,17,17
3084,60,82
3085,85,5
3086,80,2
3087,50,41
3088,47,59
3089,97,12
3090,87,98
3091,60,2
3092,41,27
3093,84,11
3094,16,81
3095,34,52
3096,59,43
3097,23,1
3098,80,12
3099,69,84
3100,31,6
3101,31,80
3102,22,34
3103,12,10
3104,43,35
3105,2,99
3106,43,88
3107,91,79
3108,34,5
3109,42,40
3110,49,72
3111,26,6
3112,57,11
3113,36,76
3114,53,13
3115,82,3
3116,4,62
3117,82,86
3118,52,63
3119,25,0
3120,87,3
3121,18,78
3122,11,49
3123,3,37
3124,90,52
3125,97,57
3126,42,67
3127,36,67
3128,1,70
3129,91,93
3130,79,95
3131,49,54
3132,76,5
3133,48,62
3134,34,12
3135,31,88
3136,82,18
3137,38,50
3138,22,58
3139,74,83
3140,1,2
3141,65,35
3142,81,53
3143,38,16
3144,97,47
3145,81,78
3146,24,27
3147,18,3
3148,60,60
3149,21,85
3150,50,63
3151,92,22
3152,33,41
3153,29,43
3154,32,78
3155,13,72
3156,7,51
3157,14,71
3158,39,4
3159,32,0
3160,41,54
3161,78,96
3162,59,45
3163,8,36
3164,46,55
3165,91,61
3166,65,87
3167,69,9
3168,27,23
3169,27,22
3170,38,34
3171,79,40
3172,8,34
3173,53,33
3174,67,98
3175,35,78
3176,8,52
3177,61,0
3178,54,95
3179,88,57
3180,40,61
3181,35,1
3182,57,79
3183,43,64
3184,62,87
3185,19,78
3186,3,3
3187,29,5
3188,37,45
3189,48,53
3190,20,90
3191,55,89
3192,14,47
3193,48,81
3194,69,60
3195,87,31
3196,58,58
3197,84,34
3198,69,90
3199,81,1
3200,44,78
3201,7,72
3202,12,27
3203,75,68
3204,88,14
3205,48,61
3206,14,95
3207,20,25
3208,99,69
3209,0,81
3210,31,64
3211,30,42
3212,49,30
3213,59,33
3214,43,58
3215,79,18
3216,64,12
3217,28,15
3218,61,37
3219,96,60
3220,89,25
3221,9,72
3222,26,22
3223,9,55
3224,59,43
3225,19,38
3226,87,87
3227,5,26
3228,50,43
3229,27,54
3230,79,6
3231,57,18
3232,50,74
3233,55,76
3234,5,34
3235,97,37
3236,45,44
3237,10,27
3238,62,3
3239,17,36
3240,65,33
3241,2,6
3242,78,29
3243,87,65
3244,27,86
3245,30,22
3246,51,54
3247,93,69
3248,67,51
3249,68,82
3250,91,56
3251,64,31
3252,51,6
3253,92,70
3254,8,67
3255,73,71
3256,39,64
3257,11,10
3258,44,4
3259,44,49
3260,25,7
3261,77,78
3262,87,97
3263,37,71
3264,63,39
3265,8,94
3266,98,24
3267,34,31
3268,57,64
3269,4,10
3270,5,18
3271,0,8
3272,52,34
3273,86,47
3274,85,32
3275,69,71
3276,71,63
3277,20,52
3278,74,84
3279,78,24
3280,98,8
3281,73,49
3282,88,79
3283,61,40
3284,2,93
3285,74,16
3286,62,15
3287,96,8
3288,32,92
3289,62,96
3290,83,78
3291,42,27
3292,89,0
3293,69,84
3294,83,39
3295,12,91
3296,65,80
3297,18,86
3298,60,28
3299,91,61
3300,13,19
3301,99,95
3302,5,51
3303,63,86
3304,97,45
3305,27,55
3306,69,78
3307,53,42
3308,45,76
3309,46,92
3310,98,42
3311,42,2
3312,0,22
3313,74,34
3314,76,48
3315,19,7
3316,58,1
3317,85,26
3318,13,80
3319,57,9
3320,5,78
3321,98,82
3322,86,75
3323,5,99
3324,50,85
3325,62,38
3326,68,63
3327,21,85
3328,12,35
3329,86,11
3330,62,34
3331,65,35
3332,52,95
3333,91,3
3334,98,70
3335,87,71
3336,64,63
3337,9,3
3338,14,33
3339,84,92
3340,3,39
3341,14,11
3342,56,66
3343,64,61
3344,9,94
3345,31,63
3346,42,86
3347,20,65
3348,39,71
3349,45,29
3350,83,96
3351,83,80
3352,9,65
3353,2,99
3354,0,86
3355,68,31
3356,74,3
3357,13,6
3358,54,8
3359,9,12
3360,70,13
3361,29,88
3362,49,41
3363,45,43
3364,1,77
3365,34,18
3366,69,20
3367,78,66
3368,60,15
3369,34,26
3370,2,84
3371,48,73
3372,18,79
3373,55,67
3374,35,91
3375,40,0
3376,29,88
3377,58,26
3378,36,25
3379,38,34
3380,27,19
3381,31,80
3382,99,25
3383,96,76
3384,96,83
3385,48,13
3386,65,84
3387,37,40
3388,34,42
3389,6,79
3390,2,20
3391,40,85
3392,46,42
3393,22,11
3394,37,1
3395,16,62
3396,95,74
3397,6,40
3398,4,73
3399,90,70
3400,50,3
3401,85,65
3402,78,41
3403,54,89
3404,35,65
3405,68,10
3406,11,74
3407,3,30
3408,3,54
3409,40,32
3410,22,1
3411,10,37
3412,85,58
3413,79,68
3414,3,97
3415,68,42
3416,69,76
3417,19,95
3418,54,70
3419,94,32
3420,24,39
3421,6,69
3422,10,32
3423,16,29
3424,32,8
3425,66,52
3426,50,92
3427,65,29
3428,80,76
3429,5,38
3430,40,83
3431,83,34
3432,23,45
3433,78,42
3434,87,48
3435,14,48
3436,38,85
3437,53,70
3438,46,85
3439,92,60
3440,58,85
3441,39,80
3442,10,41
3443,97,21
3444,60,83
3445,17,56
3446,72,85
3447,93,85
3448,71,15
3449,31,82
3450,32,21
3451,73,2
3452,10,82
3453,29,13
3454,95,20
3455,19,25
3456,90,14
3457,55,95
3458,18,83
3459,14,43
3460,87,27
3461,92,61
3462,56,39
3463,24,85
3464,82,4
3465,61,38
3466,80,85
3467,39,17
3468,0,39
3469,38,67
3470,1,78
3471,71,96
3472,98,48
3473,66,87
3474,21,21
3475,48,74
3476,46,87
3477,68,25
3478,36,3
3479,50,45
3480,3,99
3481,59,2
3482,13,5
3483,63,70
3484,32,17
3485,16,56
3486,26,60
3487,1,43
3488,68,10
3489,26,66
3490,97,52
3491,94,47
3492,55,75
3493,27,33
3494,64,51
3495,69,10
3496,67,86
3497,88,22
3498,94,28
3499,2,47
3500,80,92
3501,64,87
3502,24,81
3503,66,28
3504,38,36
3505,79,68
3506,19,53
3507,39,93
3508,88,87
3509,37,36
3510,56,21
3511,3,52
3512,35,54
3513,83,42
3514,43,13
3515,12,98
3516,49,31
3517,79,67
3518,63,25
3519,7,59
3520,91,75
3521,74,85
3522,70,89
3523,14,78
3524,3,6
3525,67,31
3526,61,99
3527,70,58
3528,49,30
3529,3,52
3530,72,30
3531,13,14
3532,49,56
3533,0,36
3534,12,18
3535,31,26
3536,6,44
3537,81,9
3538,24,70
3539,15,17
3540,15,3
3541,43,27
3542,69,72
3543,72,49
3544,90,1
3545,49,40
3546,78,83
3547,47,23
3548,17,56
3549,22,38
3550,15,51
3551,1,8
3552,2,49
3553,25,90
3554,52,49
3555,26,54
3556,36,3
3557,88,50
3558,34,24
3559,78,5
3560,37,23
3561,95,23
3562,93,88
3563,50,73
3564,58,87
3565,76,38
3566,1,58
3567,65,57
3568,29,16
3569,97,42
3570,7,24
3571,51,1
3572,81,40
3573,82,50
3574,42,65
3575,16,37
3576,68,81
3577,23,11
3578,43,60
3579,55,34
3580,91,72
3581,20,87
3582,39,70
3583,67,35
3584,33,17
3585,83,93
3586,43,4
3587,3,55
3588,94,39
3589,66,41
3590,88,44
3591,14,62
3592,12,91
3593,76,66
3594,32,37
3595,71,66
3596,86,8
3597,82,89
3598,49,29
3599,60,41
3600,82,77
3601,42,84
3602,44,40
3603,23,7
3604,7,78
3605,4,47
3606,48,4
3607,95,54
3608,15,93
3609,72,63
3610,90,36
3611,0,94
3612,14,46
3613,61,76
3614,37,7
3615,62,34
3616,81,91
3617,20,62
3618,0,45
3619,7,26
3620,41,24
3621,40,67
3622,98,41
3623,95,59
3624,70,47
3625,94,30
3626,17,84
3627,1,68
3628,19,2
3629,56,85
3630,5,49
3631,15,33
3632,86,8
3633,81,98
3634,31,52
3635,54,88
3636,16,53
3637,39,51
3638,1,2
3639,36,62
3640,23,32
3641,96,48
3642,70,6
3643,24,86
3644,17,15
3645,57,94
3646,57,45
3647,36,59
3648,77,26
3649,41,80
3650,74,64
3651,18,86
3652,54,94
3653,61,17
3654,67,32
3655,35,36
3656,15,20
3657,49,21
3658,40,70
3659,99,48
3660,97,83
3661,64,63
3662,61,43
3663,0,3
3664,31,29
3665,53,60
3666,69,94
3667,4,5
3668,49,30
3669,76,54
3670,86,17
3671,4,7
3672,57,22
3673,7,49
3674,61,83
3675,62,62
3676,11,41
3677,14,16
3678,50,7
3679,16,16
3680,96,72
3681,50,61
3682,65,22
3683,8,6
3684,30,38
3685,15,61
3686,70,55
3687,74,18
3688,37,92
3689,73,91
3690,14,37
3691,2,87
3692,28,25
3693,48,17
3694,65,9
3695,21,38
3696,52,27
3697,54,62
3698,42,27
3699,96,16
3700,41,3
3701,58,31
3702,89,49
3703,6,39
3704,49,72
3705,66,19
3706,1,12
3707,57,8
3708,10,24
3709,91,28
3710,89,19
3711,33,42
3712,61,28
3713,40,87
3714,23,26
3715,22,34
3716,9,49
3717,95,6
3718,54,77
3719,52,81
3720,61,60
3721,82,39
3722,91,98
3723,9,93
3724,39,4
3725,27,1
3726,22,89
3727,88,79
3728,66,34
3729,7,13
3730,20,10
3731,95,67
3732,6,83
3733,39,10
3734,32,57
3735,37,47
3736,86,53
3737,88,83
3738,34,98
3739,64,60
3740,67,81
3741,69,76
3742,25,47
3743,52,72
3744,56,14
3745,92,70
3746,13,4
3747,99,20
3748,58,31
3749,34,2
3750,41,10
3751,23,70
3752,33,65
3753,18,8
3754,98,22
3755,38,33
3756,7,71
3757,28,86
3758,55,63
3759,11,33
3760,67,80
3761,84,98
3762,14,46
3763,12,12
3764,66,17
3765,45,10
3766,80,47
3767,51,52
3768,79,94
3769,78,3
3770,69,5
3771,47,97
3772,4,62
3773,15,42
3774,95,40
3775,99,9
3776,36,43
3777,82,70
3778,54,63
3779,98,11
3780,8,23
3781,60,64
3782,62,26
3783,95,45
3784,98,81
3785,92,47
3786,49,25
3787,45,14
3788,86,79
3789,25,69
3790,18,73
3791,87,66
3792,65,31
3793,89,64
3794,10,24
3795,22,7
3796,86,97
3797,46,56
3798,76,55
3799,31,29
3800,88,92
3801,76,39
3802,33,80
3803,10,50
3804,60,14
3805,22,75
3806,88,98
3807,21,40
3808,58,55
3809,77,61
3810,37,39
3811,17,69
3812,5,3
3813,24,0
3814,5,88
3815,40,83
3816,58,72
3817,96,51
3818,39,57
3819,34,76
3820,99,90
3821,39,79
3822,68,85
3823,72,79
3824,45,33
3825,49,3
3826,3,4
3827,33,50
3828,81,52
3829,69,6
3830,26,84
3831,67,61
3832,37,7
3833,0,58
3834,25,71
3835,5,95
3836,92,23
3837,30,40
3838,14,48
3839,66,71
3840,48,22
3841,29,34
3842,90,70
3843,20,93
3844,65,54
3845,92,66
3846,92,0
3847,85,81
3848,5,11
3849,17,73
3850,98,95
3851,78,70
3852,0,40
3853,34,82
3854,4,40
3855,63,80
3856,62,92
3857,0,6
3858,64,33
3859,25,60
3860,81,53
3861,56,54
3862,55,83
3863,97,55
3864,22,35
3865,92,55
3866,76,76
3867,3,91
3868,55,52
3869,47,25
3870,63,15
3871,26,46
3872,89,40
3873,45,3
3874,56,52
3875,73,10
3876,13,48
3877,27,76
3878,29,54
3879,18,37
3880,86,97
3881,65,74
3882,1,94
3883,61,96
3884,82,55
3885,37,37
3886,41,18
3887,57,5
3888,54,5
3889,4,37
3890,22,16
3891,62,57
3892,11,25
3893,11,20
3894,50,58
3895,62,17
3896,70,20
3897,83,76
3898,57,58
3899,22,87
3900,81,90
3901,37,50
3902,84,74
3903,13,18
3904,86,40
3905,99,74
3906,48,7
3907,32,73
3908,87,85
3909,66,8
3910,15,16
3911,49,41
3912,94,32
3913,80,49
3914,8,87
3915,81,21
3916,42,13
3917,33,62
3918,58,28
3919,82,63
3920,52,59
3921,98,83
3922,73,43
3923,51,59
3924,62,30
3925,24,70
3926,76,96
3927,0,15
3928,82,84
3929,96,57
3930,23,34
3931,53,71
3932,30,66
3933,38,77
3934,2,34
3935,87,63
3936,48,86
3937,34,27
3938,51,22
3939,28,36
3940,80,0
3941,38,68
3942,14,85
3943,76,18
3944,42,13
3945,75,0
3946,93,16
3947,8,67
3948,65,34
3949,35,69
3950,40,54
3951,71,47
3952,49,35
3953,45,95
3954,5,58
3955,90,4
3956,53,23
3957,13,15
3958,71,0
3959,99,58
3960,38,66
3961,26,6
3962,84,37
3963,44,69
3964,4,59
3965,24,52
3966,34,67
3967,43,51
3968,16,58
3969,5,32
3970,42,80
3971,47,77
3972,91,80
3973,34,25
3974,11,36
3975,85,95
3976,40,24
3977,73,56
3978,47,27
3979,62,79
3980,18,46
3981,75,22
3982,15,0
3983,47,65
3984,86,26
3985,82,13
3986,78,59
3987,73,86
3988,73,86
3989,17,28
3990,80,81
3991,37,76
3992,91,85
3993,21,79
3994,38,31
3995,92,85
3996,49,37
3997,91,59
3998,24,9
3999,38,75
4000,2,38
4001,85,10
4002,5,0
4003,73,15
4004,21,97
4005,12,68
4006,32,46
4007,15,54
4008,35,37
4009,55,80
4010,84,80
4011,53,52
4012,6,18
4013,23,30
4014,53,17
4015,28,64
4016,96,59
4017,14,92
4018,40,17
4019,3,41
4020,94,19
4021,93,7
4022,83,99
4023,90,68
4024,29,31
4025,66,18
4026,72,34
4027,39,99
4028,76,51
4029,77,81
4030,76,22
4031,30,17
4032,28,41
4033,26,92
4034,95,76
4035,16,8
4036,45,40
4037,57,82
4038,68,37
4039,34,22
4040,92,67
4041,72,47
4042,5,93
4043,6,36
4044,48,86
4045,34,18
4046,11,66
4047,59,45
4048,97,45
4049,47,86
4050,75,22
4051,0,64
4052,70,43
4053,99,65
4054,69,64
4055,1,23
4056,97,87
4057,60,13
4058,5,0
4059,65,27
4060,69,57
4061,21,89
4062,11,53
4063,81,3
4064,45,9
4065,26,67
4066,58,68
4067,50,83
4068,29,29
4069,67,1
4070,83,28
4071,97,63
4072,9,11
4073,80,16
4074,90,95
4075,96,48
4076,94,25
4077,80,44
4078,1,68
4079,26,31
4080,72,36
4081,26,23
4082,27,58
4083,85,63
4084,37,72
4085,72,75
4086,36,76
4087,7,80
4088,28,6
4089,22,57
4090,96,97
4091,89,91
4092,5,26
4093,40,63
4094,24,59
4095,21,49
4096,24,37
4097,69,87
4098,9,27
4099,26,98
4100,12,16
4101,75,43
4102,75,18
4103,5,78
4104,18,15
4105,41,42
4106,94,52
4107,90,40
4108,4,38
4109,62,77
4110,68,48
4111,41,74
4112,0,84
4113,54,59
4114,72,48
4115,93,0
4116,72,27
4117,85,20
4118,73,30
4119,11,49
4120,13,13
4121,0,65
4122,58,25
4123,83,73
4124,59,80
4125,44,35
4126,25,46
4127,66,31
4128,88,31
4129,56,58
4130,33,79
4131,7,45
4132,27,84
4133,53,73
4134,15,6
4135,58,88
4136,53,22
4137,92,4
4138,63,82
4139,1,97
